getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "WalkingWR""
Timestamp                       Thread     Type        Activity             PID    TTL  
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526201+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.526242+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526373+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526407+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.526462+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526534+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526566+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.526629+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526662+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.526706+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526819+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526854+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.526907+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526984+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527016+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.527072+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527102+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.527144+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527252+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527283+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.527332+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527406+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527437+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.527495+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527526+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.527566+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527694+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527730+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.527780+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527851+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527880+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.527942+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.527976+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.528018+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.528151+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.528185+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.528238+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
